11093	74	0	0	7818.41	406.438	17.6255	0.686499	22.5227	0.764409
11093	169	1	0	8423.81	424.483	15.401	0.696238	17.0548	0.701658
11093	205	0	0	8571.55	444.871	20.2179	0.805575	12.0758	0.812673
11093	266	0	0	9182.95	480.353	16.5808	0.672869	12.6947	0.69437
11092	14	0	0	9805.45	500.282	11.3134	0.729462	18.7303	0.676912
11092	80	0	0	10147.6	522.111	18.264	0.69054	12.7881	0.719373
11092	140	1	0	8507.99	434.557	15.0878	0.670425	19.21	0.698505
11091	224	1	0	10542.3	550.553	19.3233	0.711342	9.38322	0.790166
11091	265	1	0	10910.4	606.715	19.5184	0.7032	6.88257	0.933966
11089	30	1	0	14296.3	950.453	28.7672	1.58659	8.68993	1.16016
11089	53	0	0	9309.96	480.257	20.2074	0.744002	18.7978	0.722117
11089	59	1	0	5327.14	287.561	15.5719	0.672634	24.1481	0.806821
11089	144	1	0	9899.54	495.502	16.145	0.668082	19.1158	0.701203
11089	353	0	0	8102.68	410.355	16.265	0.696948	16.5918	0.691651
11088	87	0	0	8618.52	448.663	16.5377	0.689196	21.6826	0.737659
11088	333	1	0	7295.51	385.839	18.9776	0.747534	20.3751	0.761792
11088	364	1	0	9649.19	583.063	13.6643	0.679224	4.98788	1.02217
11087	56	0	0	9412.78	484.485	20.0764	0.723058	16.3015	0.694599
11087	315	0	0	10222.5	519.364	14.4427	0.708827	19.4923	0.694957
11086	13	1	0	8884.56	459.269	20.0757	0.717567	19.8742	0.727852
11086	203	1	0	10442.3	681.118	16.6029	0.638958	3.53579	1.10144
11084	11	1	0	5766.79	350.625	17.8233	0.669419	5.00706	1.00398
11084	88	1	0	10063	528.146	21.943	0.736259	9.49475	0.783055
11083	153	0	0	9230.43	483.182	16.7549	0.666789	22.6665	0.753153
11082	20	3	0	9820.19	531.204	19.0155	0.69734	24.6159	0.829464
11082	138	0	0	8786.19	455.667	16.2684	0.674729	22.1139	0.735302
11082	252	0	0	12276.8	793.508	21.8824	0.761614	1.19039	0.830901
11081	107	0	0	9714.02	524.693	24.6875	0.940929	7.75723	0.976057
11081	134	0	0	11281.1	698.9	17.3405	0.659575	4.5763	1.06399
11081	206	1	0	7312.71	446.347	22.3594	1.02132	0.560023	0.521735
11081	285	0	0	8453.29	493.404	27.2054	0.990658	15.5962	0.680898
11079	269	1	0	9232.07	472.267	16.876	0.691556	17.7884	0.69596
11079	361	0	0	11502.8	629.042	25.8752	0.890112	9.7566	0.773085
11077	216	0	0	8627.85	452.544	13.0878	0.707989	18.4826	0.693542
11077	301	3	0	8574.55	427.249	14.8696	0.685748	16.5695	0.679464
11076	25	0	0	6375.71	323.099	18.664	0.700508	19.2918	0.699507
11076	112	0	0	9321.38	477.617	17.6219	0.706249	14.0821	0.72221
11076	369	0	0	7702.63	391.889	16.7306	0.704377	15.5101	0.710892
11074	159	2	0	10912.1	563.654	17.4379	0.686507	15.7093	0.698419
11074	395	0	0	12241.8	812.232	20.9819	0.729788	1.3635	0.918337
11073	75	0	0	12430.5	718.068	14.251	0.850956	0.428382	0.396053
11073	139	2	0	10307	552.246	20.2892	0.737816	21.9586	0.782721
11073	193	0	0	8181.05	456.913	20.4719	0.722193	25.1073	0.866982
11073	203	0	0	8304.67	428.172	16.823	0.68471	19.8138	0.710526
11073	219	0	0	7972.86	460.775	17.591	0.800145	6.44955	1.10025
11073	356	0	0	8306.74	425.223	16.3584	0.659737	13.2818	0.697448
11072	13	0	0	4801.78	241.755	15.7119	0.688569	15.0964	0.69704
11072	57	1	0	7700.98	489.262	24.8899	1.28918	0.656976	0.601488
11072	62	2	0	9323.17	500.842	17.4654	0.68692	24.4923	0.817604
11072	127	0	0	10246.5	553.007	18.9452	0.674401	9.61771	0.766441
11072	279	4	0	13266.8	738.186	25.4653	0.860673	14.3216	0.669571
11072	322	0	0	9378.02	514.285	14.9185	0.658113	7.19103	0.870283
11071	141	0	0	7294.09	372.713	12.6251	0.70762	13.8331	0.686026
11071	160	0	0	9906.07	503.495	18.2509	0.695566	18.9709	0.70699
11071	246	1	0	8892.04	449.086	18.5598	0.688803	21.0512	0.716648
11071	391	2	0	10128.2	543.538	24.4723	0.872944	16.8429	0.701488
11069	82	0	0	10039.9	528.351	11.2054	0.708219	24.008	0.79147
11069	284	1	0	8994.23	460.789	19.0157	0.741838	18.4694	0.729535
11068	92	0	0	9272.9	491.184	21.6739	0.935693	8.91722	1.02999
11068	98	1	0	9925.57	512.627	12.2405	0.714066	9.40403	0.797966
11068	152	2	0	13105.6	793.276	18.6381	0.764875	0.7412	0.608712
11068	180	0	0	9300.09	508.575	19.0322	0.771688	7.79311	0.964864
11068	247	0	0	10518.8	567.904	21.7281	0.722632	24.7102	0.815118
11068	277	1	0	9895.69	498.859	18.3129	0.658804	10.1079	0.743941
11068	284	0	0	7069.63	405.919	16.1426	0.657141	26.4754	0.924435
11068	365	1	0	8700.99	465.264	15.585	0.698244	23.5305	0.806802
11067	194	1	0	10405.9	564.978	18.5346	0.682895	24.7056	0.829486
11067	247	0	0	9434.24	485.459	19.5096	0.774125	16.5985	0.748971
11067	273	1	0	4946.9	285.956	26.7382	0.921824	22.271	0.741339
11067	308	0	0	5431.36	282.663	18.3437	0.683359	23.5478	0.772518
11066	106	0	0	8164.76	454.001	16.6566	0.681515	25.2872	0.893484
11066	118	2	0	6135	369.613	4.56967	1.02592	16.6119	0.642389
11066	140	0	0	9297.25	491.556	13.802	0.710416	23.5234	0.819119
11066	342	0	0	10356.4	550.731	10.8095	0.729146	9.81872	0.754903
11066	360	2	0	10144.9	571.222	17.6346	0.666409	6.411	0.921659
11064	178	0	0	7997.32	434.251	14.9428	0.660554	25.5334	0.834165
11063	86	1	0	8776.44	452.443	15.8817	0.659391	11.7532	0.732168
11062	0	0	0	8550.09	435.411	13.8903	0.698244	18.6493	0.698756
11062	235	3	0	9557.97	529.669	20.8892	0.701781	7.10789	0.88292
11062	257	0	0	9319.83	480.936	14.8133	0.687202	14.6508	0.693392
11062	265	0	0	10607.8	638.467	21.2868	0.794711	0.727988	0.613121
11062	294	1	0	8251.27	433.941	23.6936	0.850836	17.9222	0.718434
11062	373	0	0	8317.8	460.259	19.5811	0.713838	6.51389	0.982515
11061	201	1	0	9550.27	493.518	16.8198	0.671243	9.39251	0.769361
11059	41	0	0	9186.9	470.584	14.6188	0.698362	21.0989	0.733532
11059	96	0	0	8040.6	525.861	16.2013	0.665478	29.6206	1.14873
11059	170	0	0	8721.37	457.465	15.1277	0.668943	22.702	0.769624
11059	171	0	0	10064.5	519.642	20.8503	0.77369	16.5096	0.726184
11059	238	0	0	10207.3	518.762	19.9723	0.753132	14.6466	0.738028
11058	156	0	0	10098.7	536.5	18.2821	0.671864	9.1914	0.795851
11058	170	1	0	8995.27	503.159	15.6639	0.667334	8.75759	0.839968
11058	341	0	0	9853.38	534.143	24.0546	0.934628	17.1042	0.787747
11058	396	1	0	8567.5	531.403	17.4811	0.734056	0.786266	0.664
11057	94	0	0	8032.32	414.764	17.7786	0.688905	10.7927	0.771328
11057	112	1	0	3539.77	179.891	19.2365	0.695823	16.2932	0.680303
11057	194	2	0	8809.24	565.249	25.3058	0.874809	3.86902	1.19693
11056	48	0	0	4396.74	224.395	17.3054	0.706898	18.5559	0.713381
11056	276	0	0	10575.6	544.708	19.3232	0.764702	10.4413	0.829227
11056	290	0	0	7783.48	430.934	19.0568	0.665541	26.0669	0.885137
11056	354	0	0	7905.91	402.722	18.4263	0.764032	17.6265	0.764008
11056	377	0	0	10892.6	620.797	16.4683	0.712421	25.7919	0.942037
11053	46	0	0	8280.82	440.508	19.3432	0.712322	21.4016	0.770014
11053	68	0	0	9401.06	525.709	20.1125	0.695872	6.08128	0.949724
11053	278	0	0	9360.56	550.286	22.0998	0.829798	6.01485	1.08611
11053	373	0	0	8348.71	552.477	15.6078	0.652537	3.007	1.12513
11052	55	0	0	8415.49	426.974	14.2485	0.676122	19.7688	0.70762
11052	123	3	0	9612.13	487.143	19.7905	0.701528	15.8017	0.685275
11052	222	0	0	6676.62	343.919	14.4813	0.66591	13.0516	0.702318
11052	236	1	0	9165.75	489.768	21.6517	0.762954	8.65471	0.836131
11052	331	0	0	10204.7	532.258	12.6258	0.731669	15.1323	0.702087
11052	353	1	0	10531.3	708.834	19.1985	0.699808	2.68546	1.13326
11052	366	0	0	8278.41	421.35	11.6262	0.724164	21.5929	0.744278
11051	98	1	0	7105.36	367.949	19.6239	0.705276	19.7115	0.708889
11051	252	0	0	7341.15	372.561	14.4693	0.685137	20.4655	0.718045
11048	9	2	0	9402.7	636.374	18.4665	0.673288	2.0812	1.06807
11048	328	0	0	8911.58	446.611	16.3116	0.679458	21.1114	0.740318
11048	334	1	0	9584.73	502.775	20.2893	0.78195	9.5324	0.871609
11047	24	1	0	8070.07	400.794	16.2764	0.702744	15.1296	0.723195
11047	47	0	0	7390.17	397.45	17.9976	0.657827	8.78172	0.801797
11047	56	1	0	10166.9	560.176	17.1159	0.677544	7.52509	0.881536
11047	84	1	0	7605.2	412.248	17.0555	0.660067	25.5656	0.873193
11047	121	0	0	10071.2	525.379	19.4825	0.735268	15.982	0.693413
11046	193	0	0	8801.32	474.612	14.4566	0.664872	25.1952	0.85544
11046	368	3	0	3499.48	178.527	16.3215	0.693334	14.0898	0.691813
11044	55	0	0	8278.03	443.69	16.1711	0.686907	23.9126	0.807974
11044	66	1	0	8536.09	579.398	20.6922	0.705987	2.30999	1.11257
11043	100	0	0	11292	775.57	17.28	0.669708	2.64091	1.1657
11043	123	1	0	9639.06	499.055	20.9671	0.766052	10.3848	0.803617
11043	255	0	0	8741.44	473.817	17.6709	0.661908	25.4251	0.85328
